Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME50352;Mission to $FROMCOUNTRY$ Fails!;;;;;;;;;;;;;x
EVTDESC50352;The recent mission we aided in $FROMCOUNTRY$, it seems, has fizzled out. The efforts to set up a press were successful, but much of the aristocracy were totally illiterate and struggled with any instruction, while the local pagan priests were a pernicious influence on the local prince, whispering devilish lies in his ears and slating him against our faith and our missionaries. Gradually, it seems, the prince has lost interest in the Vewugist faith and returned to the barbarous superstitions of his ancestors. The missionaries have become increasingly nervous in what is an increasingly hostile environment, and many of them have fled the capital and returned home, especially the nervous scholars and printers we despatched, while a number of fanatics have indicated that they will fearlessly remain, expecting variously a miraculous intervention from the Vewug, or to be murdered and for their soul to join his hosts in higher planes.;;;;;;;;;;;;;x
EVT50352OPTA;Bah, beastmen will be beastmen;;;;;;;;;;;;;x
EVTNAME50353;Mission Successful!;;;;;;;;;;;;;x #AI ONLY
EVTNAME50354;Mission Fails!;;;;;;;;;;;;;x #AI ONLY
EVTNAME50355;The Tribute Collection Year;;;;;;;;;;;;;x
EVTDESC50355;We are, regrettably, tributaries of the great Poumnian Vopudshawrish. The Celestial Emperor in Prousorum demands, on irregular years, contributions to the imperial treasury from the Poumnian states, both in kind, in bullion, and in coinage. Sadly, this year, the tribute has fallen upon us. From most productive districts the Vopudwou is demanding a simple tax that roughly equates to 1000¤ Gashdzii dhamaks, but the extra duties of Pruub and Nuzhdap paid in kind means that those districts effectively pay double. This is always a contentious time in $COUNTRY$, as those who are of a Pruuntish particularist bent always complain greatly, and resist the collection, while those who are pro-imperial are particularly officious and overbearing. The the tax collectors, are simply hoping for the collection to end swiftly, the tribute boats to be loaded, and this whole affair to be over, or for the government to refuse or delay collecting the tribute, which we must decide.;;;;;;;;;;;;;x
EVTNAME50356;Pruuntish Tribute Falls Short;;;;;;;;;;;;;x
EVTDESC50356;The Pruuntish people are our tributaries, and they are expected to yield to us a number of tributes, both in coinage, bullion, and commodities, which arrive at the great docks at the mouth of the delta, in what is commonly known as ‘the tribute ships’. These tributes are nominally invested in the imperial temples, who usually sell them, with profit to the government. We have noticed, however, that recently, tribute from $FROMCOUNTRY$ has been delayed by several months, and despite a few of their ships docking in our harbours, nothing has arrived. Upon making contact with a few agents in their lands, it appears their government has declined to collect the proscribed tributes and was hoping we would not notice, or care! The imperial clergy excise and tribute office is incensed, and is demanding a retributive war against these impudent upstarts.;;;;;;;;;;;;;x
EVTNAME50357;Tribute Ships Arrive;;;;;;;;;;;;;x
EVTDESC50357;The Pruuntish people are our tributaries, and they are expected to yield to us a number of tributes, both in coinage, bullion, and commodities, which arrive at the great docks at the mouth of the delta, in what is commonly known as ‘the tribute ships’. Today a large collection of tribute ships have arrived. The heavy merchantmen, laid heavy with a lastage of all sorts of goods and precious metals, as well as Pruuntish coins, and some imperial coins, have arrived. The goods will be sold on the market, and the coins that aren’t our own will be melted down and then reissued by the imperial mint or sent to the treasury. The docks are awash with activity, as longshoremen unload the great tribute ships and imperial overseers from the clergy direct the transportation of the yields to the temples and the mint.;;;;;;;;;;;;;x
EVTNAME50358;Tribute is Due;;;;;;;;;;;;;x
EVTDESC50358;We are regrettably a tributary of a greater power. They regularly dispatch tyrannical envoys and cruel collectors to assess the wealth of our treasury, and demand exacting payments that siphon away much of the wealth of our land. The time has come again for us to pay our tribute.;;;;;;;;;;;;;x
EVTNAME50359;The Tribute Arrives;;;;;;;;;;;;;x
EVTDESC50359;We have certain foreign peoples that owe us regular tribute, due to the diplomatic pacts and governmental bonds we have with them. The tributary exchequer court is an autonomous part of the customs board, and makes regular deposits into the state treasury, after calculating and requesting receipts for the costs of transport and the collection of tribute. Today is a day that the court has furnished our government with a great degree of tribute wealth, which the men at the treasury committee gleefully rejoicing of, while the military high command and the public works divisions eagerly eye this bumper crop of funds.;;;;;;;;;;;;;x
EVT50360NAME;The Kingdom of Takemog;;;;;;;;;;;;;x 
EVT50360DESC;The Island monarchy of the Takemog is an aristocratic kingdom of seafaring Surgoian Tehuhrite people, and some Tufume Vewugist relicts. The unified monarchy of Takemog is a union of various island duchies and kingdoms. Following the invasions of the Sithevan Vewugists in the 400s, the local sedentarian kingdoms in the Moutmaswau, the big island, remained fractured and weak, and the Vewugist conquerors maintained a brutal kingdom that drove most local sedentarians away from the southern islands, and the south coast of Moutmaswau. By the 700s, however, the Petty Kingdom of Souswam had proclaimed a kingdom of the Takemojouy people, having nearly unified Moumasawau, and in the next 300 years, the smaller island kingdoms would, though intermarriage, become parts of the kingdom, and in 1021, the last Tufume kingdom was conquered. The Parlements of the duchies and petty kingdoms still retain a great degree of power, and the government of the kingdom is largely in the hands of local gentry.;;;;;;;;;;;;;x 
EVTNAME50361;$FROMCOUNTRY$ Interference!;;;;;;;;;;;;;x
EVTDESC50361;The presence of $FROMCOUNTRY$ soldiers in our capital for an extended period of time has long been worrying our government, but finally they have made their purpose clear. From amongst their ranks appeared a small and infuriatingly smug envoy, who announced to us that the tribute contract we have with them is to be altered according to the whims of his government. We have little choice but to suffer and bear whatever they dictate, and no doubt this preemptive show of force is to remind us what can happen if we were to cause trouble when, during the next tribute season, we found out things had changed. The soldiers, the envoy informs us, will be departing soon, and we needn’t worry, he was merely here to inform us of the change.;;;;;;;;;;;;;x
EVTNAME50362;The Tribute Status of $FROMCOUNTRY$;;;;;;;;;;;;;x
EVTDESC50362;We have recently informed $FROMCOUNTRY$ that we will be reviewing and altering their tribute contract, and they have, our envoy to $FROMCOUNTRY$ reports, broadly acquiesced to this change. The question remains how we wish to collect the tribute from them.;;;;;;;;;;;;;x
EVTNAME50363;Tribute is Due;;;;;;;;;;;;;x
EVTDESC50363;We are regrettably a tributary of a greater power. They regularly dispatch tyrannical envoys and cruel collectors to assess the wealth of our treasury, and demand exacting payments that siphon away much of the wealth of our land. The time has come again for us to pay our tribute.;;;;;;;;;;;;;x
EVTNAME50364;AI CLEANUP;;;;;;;;;;;;;x
EVTNAME50365;AI CLEANUP;;;;;;;;;;;;;x
EVT50366NAME;The Vupuyti;;;;;;;;;;;;;x 
EVT50366DESC;The Vupuyti are the semi-arborial arboraloids of the southern jungles of the Maabizhpti peninsula. They are known for their ferocious war masks, and their strange religious rites. In Vuyti culture the elder is venerated. To reach old age is incredibly prestigious, and the words of the clan elders ought to be heeded lest the spirits punish you. The Byuwish is a common ritual observed by Vupuyti elders or ‘Dübs’. It consists of all participating members circling around a large fire, as close as they can bear to sit, and knee to knee. Either servants or slaves then throw locks of the hallucinogenic Nuzhdap repeatedly into the fire throughout the ritual. The participants then share in breathing in the fire's smoke, while masturbating in unison. This ritual is intended to be a dialogue between the spirits and the elders. The Vupuyti largely subsist off of fish and small animals caught in the jungle, as well as some primitive jungle agriculture.;;;;;;;;;;;;;x 
EVT50367NAME;The Paguyti;;;;;;;;;;;;;x 
EVT50367DESC;The Paguyti are the docile ruminoids of the plains of south eastern Ishahfazh. They largely organise themselves in large extended families, with one ‘bull’ male and his offspring forming an extended political and military unit. In the present day, most Paguyti families are the charges of an Üytophat shepherd, who fills this role for many, many households. He leads them in battle and directs the building of their settlements. Oftentimes he will raise a successor, who has been captured from a Gashdzii village, or from the Gashdzii slave class in the Paguyti villages, chosen by the collection of bull males who he is responsible for - the Üytophat children themselves are rarely chosen, and often fill special roles in the mountain city. The Paguyti worship Paphüytashu the mountain god of Twünazh, and largely subsist on a diet of fruits and grains. They are typically quite kind, perhaps given their biologically necessary vegetarianism, and generally dislike violence. ;;;;;;;;;;;;;x 
EVT50368NAME;The Üytophat;;;;;;;;;;;;;x 
EVT50368DESC;The Üytophat are the famous ‘custodian’ class of Paguyti society. The docile Paguyti grazers struggled to cope with the onslaught of Gashdzii settlement, and their vicious exploitation at the hands of the Gashd. They wept that ‘devils’ had been unleashed upon them. At some point, however, Paguyti warchiefs who resisted Gashd settlements by burning frontier villages came to keep the Gashdzii children, and raise them in the ways of the Paguyti. Gradually, the intelligent, captured offspring came to constitute an elite caste of Paguyti society. Guarding their ‘flock’ of Paguyti, these half-wild Sapinoids loath greatly their Gashdzii cousins, and while their privileged position in Paguyti society often gives way to graft and corruption, they remain fiercely devoted to the protection and preservation of a Paguyti way of life from encroachments by slavers and settlers. Like their Paguyti charges, they worship Paphüytashu the mountain god, and largely subsist on a diet of fruits and grains. ;;;;;;;;;;;;;x 
EVTNAME50369;The Seat of House Budobam!;;;;;;;;;;;;;x
EVTDESC50369;Tuoshivaw fell in 951. Then it was a sprawling, thronging, plains city, with many bazaars, inhabitants, and the great palace of the swinelords. The great Budobam Bekob of the Dehuog summoned all the Vewugist nomads of the Fuokuge, the Dibab, and the Ishahgizob to answer to his commands, and his hosts were numerous. The Rannutan dogs came and veritably destroyed the whole thing, burning and slaughtering indiscriminately, and built a small fortress city in its place, settling what Dehuog that remained in meager wooden houses. Now, however, we have come to rule these lands again. Our swineriders have set up a small encampment here again, to watch over the little fortress city, and the dusty tents stirs the mind to thoughts of the city that once stood here. The royal chamberlain suggests, in fact, now that we have driven the slovenly and weak Rannu dogs from our lands once again, that the mighty Bekob of Budobaman take up residence again in Tuoshivaw, and hold court on the mainland!;;;;;;;;;;;;;x
EVT50369OPTA;May the swine kings ride the plains of Fuokuge once again!;;;;;;;;;;;;;x
EVT50369OPTB;And leave the safety of our island? Are you mad?;;;;;;;;;;;;;x
EVTNAME50370;The City of Souls?;;;;;;;;;;;;;x 
EVTDESC50370;Deep in the mountains of Rygaas, the strange, giant people have a city. Not one of their miserable piles of hovels, but a great, stone city hewn deep into rock. But curiously, no one lives in it. In many tiny little crevices, one can find deposited jewels, with a small note, usually, written in their winding script. The only living creatures one finds are skittering insects, and ancient priests with brooms who stalk the halls. It is the ‘holy city’ of the Gyahki, where they keep the souls of the dead, they explain. We, regrettably, however, have learned about this after a cadre of our local officers conducting a military survey ransacked heaps of jewels and assaulted priests. It appears they are actually trying to sell the government the precious metals they stole, to convert to currency, of which we could take a cut, but the colonial office warns of repercussions: the rage of the Gyahki faithful as we melt the souls of their ancestors.;;;;;;;;;;;;;x 
EVTNAME50371;AI CLEANUP;;;;;;;;;;;;;x
EVTNAME50372;AI CLEANUP;;;;;;;;;;;;;x
EVTNAME50373;The Thrall Culling Season;;;;;;;;;;;;;x
EVTDESC50373;Our country is one that has certain regions that engage in the rearing and culling of thralls, or those hominids used for man-flesh cultivation. In most cases, thralls are usually made of one of the more vegetarian hominids, and encouraged to graze in the scrublands, forests, or other hinterlands where they can live ‘as in nature’ and collect foods. As they age, once the thralls have sufficiently reproduced, the men are usually castrated and the women spayed. The absence of sex-hormones encourages them to get flabby, creating a chewy, fatty meat that is prized in the trade. They are then culled at about 15-16 years of age. In the scrublands and hinterlands, it is usually a great festival, with a farmer bringing his troupe of thralls into the stockyards and a great bloodletting is done, with many killed in rapid sequence. Frequently blood puddings are quickly made, and some eyes are consumed raw, while others are pickled for urban markets, and later seasons.;;;;;;;;;;;;;x
EVTNAME50374;AI CLEANUP;;;;;;;;;;;;;x
EVT50375NAME;The Mjhm’an of Gofakidzia;;;;;;;;;;;;;x 
EVT50375DESC;It is hard to believe a people can live in the wild reaches of Gofakidzia at all, but in any case, the Mjhm’an are there. They are oriental insuloids, like many of the people living scattered throughout the Ishnapt Ocean, but their language is so strange and foreign, they must have arrived there a very long time ago. Furthermore, there is only one major current which carries water toward Gofakidzia, which makes it all the more remarkable. To weather the colossal storms that wrack the land, and the cold weather, they build small huts and cottages with thatched grass roofs on the lee sides of mountains and hills, and are seminomadic, cultivating small gardens and fields in the summer, while trapping and hunting in the winters. They believe in an animistic faith that endows all things with spiritual powers, and the spirits themselves are said to come from ‘the spirit world’ to enjoy the world of the living. They are usually clad in furs from the small animals of Gofakidzia.;;;;;;;;;;;;;x 
EVT50376NAME;The Ogrehi Fur Trade;;;;;;;;;;;;;x 
EVT50376DESC;In Paukzhodo and its environs, it is freezing cold, and there is little reason for our settlers to go to these areas. Our colonial administrators, as well as factors of monopoly fur and lumber companies, collect a lumber or fur tribute from the local Ogrehi communities, and return to warmer climes after they have visited the various stations and tribal communities known to be living there. However, we have noticed a problem emerging with the private fur traders who arrive in Paukzhodo seasonally to hunt the large game. They seem to have turned to grave robbing, coercion, and even murder to collect the pelts of our nominal Ogrehi subjects! The Ogrehi are a hominid uniquely suited to this cold climate, and their anthropic morphology means little tailoring is needed to make a winter suit. Incidentally, we have accumulated a lot of observations about Ogrehi burials, which is of interest to our scholars, but the situation risks setting the Ogrehi against us and spurring resistance to the tribute.;;;;;;;;;;;;;x 
EVT50377NAME;An Erudite Symposium;;;;;;;;;;;;;x 
EVT50377DESC;It has often been remarked by our scholars the curious fact that the Kusii cults are entirely restricted to the portion of Shobgizob that hosted settled native Tuqqikian societies before the arrival of colonial administrations. It has been assumed for many years that a settled society allowed for the development of a more sophisticated faith, temples, a priesthood, etc. Now, however, one of our professors, who has studied the gathering ‘bush’ Tuqqikian, and determined they have an extensive shaman class who holds a similar role as the Kusii priests. He has come to the conclusion that in fact the development of a sacrificial faith and strict monotheism facilitate the transition to agriculture and civilisation! It is argued that the demands for temples to carry out these rites encouraged sedentary congregations, and that the need to capture sacrifices encouraged more developed political and military structures.;;;;;;;;;;;;;x 
EVT50378NAME;A Zagkhan Mollusc Hunt;;;;;;;;;;;;;x 
EVT50378DESC;Our sailors and molluscers go on regular seasonal hunts in our stations in islands out in the great Ishnapt oceans. The great oil-molluscs in these regions grow huge off of grazing on the vast swarms of plankton in these nutritious waters. The oil molluscs caught here are an important part of our oil industry, which is used for producing ammunition, candles, and sealants. But also, it seems, the hunt of the oil mollusc is an important part of the local Zagkhan’s lives. Upon docking in $CAPITAL$, one of our captains has submitted a report to the admiralty detailing his journey, which describes a remarkable hunt by Zagkhans, who went out to sea in several small rafts with only small fibrous sails. Despite this, they managed to take down a very large oil mollusc, and tow it to shore. They explained, through an interpreter, that they use its mantle for tools, and its muscles for food. In fact, they don’t use its fatty and unctuous blubber for anything, which they yielded to the captain!;;;;;;;;;;;;;x 
EVT50379NAME;The Old Kiidnazh;;;;;;;;;;;;;x 
EVT50379DESC;The ‘Thousand Realms’ is the term for the now shattered Gashdzii empire. Rising in the second century under the sturdy rule of Godhiinimiz I ‘the First and the Great’ (r. 102-149), it spread from the plateau cities of Pashdzii around the Vodmhu river to form a vast continental empire that brought Gasdhzii culture and military might across the great plains of Ishahfazh. It began to experience great difficulties in the late ninth century, the so-called ‘age of undoing’ and experienced a slow and untidy fragmentation and collapse, despite the persistent de jure claims of the emperor in the imperial city, and despite the absence of its soldiers, the old documents, forms of imperial governance, and even economic unity, still hold much important in the Gashdzii world. However, some of the southern states have drifted away from the old slaveholding and agrarian centers of power, and have become more dependent on trade and industry. The ‘imperial reckoning’ is the standard calendar system across the world, formulated first by Godhiinimiz I.;;;;;;;;;;;;;x
EVT50380NAME;Vokonazh;;;;;;;;;;;;;x 
EVT50380DESC;Vokonazh is a collection of hereditary feudal domains on the eastern shores of Ishahfash ruled by the powerful Gashdzii aristocratic family Midodazh. Most properly the term only refers to those states south of the Zhakgizob, the old ‘imperial borderlands’. One of the most centralised and authoritarian states, it broadly weathered the collapse of the Gashdzii empire and has taken much of the mantle as the foremost aristocratic and conservative power in the region. As of 1308, it is ruled by the dynamic prince Gozomedes Midodazh, a bellicose and ambitious young ruler. The government is carried out by a number of ‘constables’ who are sent out from the royal court in Modhag, who oversee the local government in the various provinces, and make sure that the local Dhovs [lords] (who are responsible for the serfs) do not stray from the government line. Hence, the ‘constabulary’, a personal household department of the Midodazh court, is one of the most powerful implements of government. ;;;;;;;;;;;;;x  
EVT50381NAME;Pashdzii, the Imperial Capital;;;;;;;;;;;;;x 
EVT50381DESC;Pashdzii is the largest city in Ishahfazh and the ancient capital of the Gashdzii empire. It is situated on a large plateau at the headwaters of the Vodhmu river in the vast central plains of Ishahfazh. Now virtually a small independent state, it boasts of the imperial palace, most of the holy synods, imposing edifices of the imperial past, and sprawling slums of hungry mouths attracted by its central role in the trade continental trade network and towering workshops. One may find idle aristocrats lounging in quiet and ancient, tall and narrow, shady and cool, courtyards, secreted away from all the bustle, feeding the birds, smoking Pruub in long pipes, and listening to whispers of politics across the empire, or one may find the sweltering workshop towers of the outer slums, with their labour flags and winch cranes, creating clothes, metalwares, black powder, and tools for the entire Vodmhu valley. Despite the presence of the emperor, much of the government of the city itself is in the hands of the various patrician ‘dining clubs’.;;;;;;;;;;;;;x  
EVT50382NAME;The Kingdom of Vâfaut;;;;;;;;;;;;;x 
EVT50382DESC;The kingdom of Vâfaut is one of the oldest and proudest pieces of the Kiidnazhi patrimony. Won in the early conquests of Godhiimâdho “the lawgiver” (r. 149-181), the second emperor, from the Byotrin princes who swore nominal fealty to the fourth Poumnian dynasty, it was quickly settled by the great noble families and peopled by eager settlers and missionaries. It has maintained a position as a state with a strong army and has fought numerous border wars with the Poumnians, as well as maintains a protective wardship over many of the inner states of the Vodhmu delta. The current ruling dynasty of Vâfaut, the Utkoz house, maintain the nominal title of ‘imperial constable’, and claim to exercise regional rule in the name of the emperor. The government of Vâfaut is broadly dependent on collaboration between the local aristocrats and nobles of the robe and the central government, with local administration done by joint commissions sat on by hereditary officeholders and intendants appointed by the prince. ;;;;;;;;;;;;;x 
EVT50383NAME;Sublime Veyethu;;;;;;;;;;;;;x 
EVT50383DESC;Sublime Veyethu is a paternalistic council that emerged in the ruins of the state of Athisoroo, the monarchical Siethevan kingdom. Formed following a revolution in 1297, the ‘Sublime Demotic State’ champions religious freedom and agrarian liberties. Their main governing body is a council chamber, who elects a rotating ‘Lord Protector’ to command the army, navy, gendarme, and other military bodies, all in the same of preserving the popular will and the agricultural settlement. Following the revolution of 1297, the monarchical loyalists retreated to the provincial dutchies of old Athis, and continued to wage war against the Veyethun. With the reactionary monarchists aided by the efforts of the Poumnians, who took the opportunity to meddle in the old Athislands, the war ended in a practical stalemate, and the Veyethun state now controls much of the centre of the old Athisard kingdom. They look eagerly to recapturing these lands, while the monarchical duchies hope to restore the Athisoron kingdom, and return house Athis from exile. ;;;;;;;;;;;;;x 
EVT50384NAME;Vugioroo;;;;;;;;;;;;;x 
EVT50384DESC;Vugioroo is a term for the monarchical princedom that the short-lived revolutionary state of Sublime Veyethu became after the revolution was defeated. With the rightful heirs of Athis refusing to take a shattered crown, a minor prince of a cadet branch has donned the crown of Chyush, and claims to be ruling a (somewhat artificial) kingdom that happens to be conterminous with the armistice borders of Veyethu. The name is taken from the older geographic term for this region, the vug of the central plains. ;;;;;;;;;;;;;x 
EVT50385NAME;The Great Powers of Kovazh;;;;;;;;;;;;;x 
EVT50385DESC;There are about five or six powers in Kovazh that have been traditionally deemed by the Ishahfazhis as worthy of negotiating with or sufficiently developed in some way. To this day, these states maintain preponderant influence in Kovazh. ;;;;;;;;;;;;;x 
EVT50386NAME;The Qooxibi Empire;;;;;;;;;;;;;x 
EVT50386DESC;The Great Qooxibi empire is a large dynastic monarchy in eastern Kovazh. It emerged sometime in the early 900s, after the collapse of the Tingi Dyasty of the Gimeng Gon. The Southern Humabi lords of Qooxib, in the Qamo-Qooxib dynasty, seized the claim to be the legitimate protectors of the prayerlands of the silent God, and quickly conquered the lands of the Gimeng, making an alliance with the warlike Soxupappi of the steppe. Like the dynasty of Gimeng Gon, the Qooxib officially claim empire over most of the Fazhri Chrur, the northern states, the southern tributary islands, and the Ourrhond. Their state relies on a careful alliance between the Soxupappi lords and the humabi landlords of the Vetchk river watershed. The Soxupappi guard, the imperial elite regiments, are widely considered the real power in the court of Qooxib.;;;;;;;;;;;;;x 
EVT50387NAME;Ourrhond;;;;;;;;;;;;;x 
EVT50387DESC;Ourrhond is a large aristocratic commonwealth in central Kovazh. One part of the larger eastern dynasties, now it is mainly in the hands of regional warlords and governors nominally bound together under one king. The banner of the snake indicates the house of the snake, which currently holds preponderant influence in this elective monarchy. It is under much pressure from regional and overseas powers, with a Vokonazhi trading influence on the southern coasts, the Gussanans and Ratbhoki savages to the west causing endless trouble, and raids from Biori tribesmen. The political situation remains delicate, with the various alliances of lords and Starotsas shifting regularly. Despite this, the seasonal gatherings of the nobility in Andhuspkh are the height of kovan culture, with fine soirees and aristocratic pageantry. Unlike the Qooxib and the Fazhri Chrur, despite being Momurist, they are far more secular and tolerate the playing of music for joy, and most old prayerlands have been occupied by nobles.;;;;;;;;;;;;;x 
EVT50388NAME;The Rhuiqourran Empire;;;;;;;;;;;;;x 
EVT50388DESC;The Rhuiqourran empire, despite its small territorial extent, is one of the more powerful empires of Kovazh, governing millions of peoples living in a small space. Founded on the wealth of the tea trade with the Ishahfazhi powers, the Vewugist Chobaji cobaloid warlords managed to iron out a compact agriculture state amongst the rechktist and feroxaloid savages. The handsome and temperate ‘tea coast’ boasts their proud and charming cities, were dressed in their customary yellow caps, their overseers and merchants transport the cargo to Ishahfazhi vessels waiting on the large wharves. The Empire itself has a reputation for inconstancy, regularly revoking and reissuing trading permits to extract better deals. They are under significant pressure from the Pusunetone, who, despite being coreligionists, are known to covet the lands of the emperor. ;;;;;;;;;;;;;x 
EVT50389NAME;The Pusunetos of the Great Khan;;;;;;;;;;;;;x 
EVT50389DESC;The Pusunetos of the Great Khan is a new regional power in Kovazh. Riding to power on the backs of the wave of Vewugist fervor that came to Kovazh in the 1000s, the long oppressed Bofungoid Coebeju converted to Vewugism and created a dynamic state that managed to finally end their years of bloody oppression by the feroxaloid anthrophagic paorusu tribute takes of Naiosapa. The Dynasty of the Fobos managed to unite the many Coebeju tribes into a powerful collection of warbands, and hence was called their lord and master. What is translated as ‘khan’ in Coebeju roughly means ‘great warchief’. Their quick and recent formation, however, means the power of their state is changeable and prone to radical changes of policy, as well as brutal internecine wars. ;;;;;;;;;;;;;x 
EVT50390NAME;The Serene Kingdom of Anyumb;;;;;;;;;;;;;x 
EVT50390DESC;The Serene Kingdom of Anyumb is a centralised island monarchy. Divided between the lowland Anbmedh and the upland Ibhuamn, it is also divided between Vewguist converts and Paosrusu old believers. In many parts of Kovazh, this has the potential for bloody conflagration. Especially, as these faiths both make claim to the real presence of powerful spirits in the world, there is bitter hostility between the various camps. For many years, in the 700s, the isle of Anyumb was wracked by these conflicts, but by 783, the uplanders were vanquished in the great battle of Juonyaeh. Unlike previous efforts to bring peace to the island, the judicious king of the Anbmedh chose to create a court of religious disputes for the differences between the clergy, and gradually, a syncretic tolerance emerged between the Vewugists and the Paorusu witch cultists. The irenic and authoritarian policies of the Kingdom have continued for 500 years, fostering a tradition of absolute submission to the clergy, courts, and king.;;;;;;;;;;;;;x 
EVT50391NAME;Vupuyti Raid!;;;;;;;;;;;;;x 
EVT50391DESC;Reports from harrowed survivors have been trickling in: A settlement on a remote border has been laid waste by an enormous party of savage Vupuyti raiders. Donning their heinous war masks and wielding various clubs and blowguns, they descended from the trees to enact unspeakable cruelty on the innocent residents. Though we do not know where these marauders came from, the public now calls for vengeance against all Vupuyti savages!;;;;;;;;;;;;;x 
EVT50391OPTA;They will pay for this!;;;;;;;;;;;;;x 
EVT50392NAME;Return Government to Old Capital?;;;;;;;;;;;;;x 
EVT50392DESC;Some time ago, we suffered the loss of our historic administrative capital. Now, however, we have recovered the territory supporting it, and several members of our government are suggesting that we move the administrative capital back to this district. There are in such an area many purpose built buildings for hosting bureaucratic and legislative activity that would surely enhance the grandeur of our state, and we would stop having to work from the various extemporary appropriations that we made after the war through which we lost our capital.;;;;;;;;;;;;;x 
EVT50393NAME;The Ghechi Confederacy;;;;;;;;;;;;;x 
EVT50393DESC;The Ghechi Confederacy is the legacy of an alliance of Byotrish slavers living in the dry highlands and the semi-steppe and semi-desert in central Ishahfazh. In the mid first millennium, While the various iterations of the Poumnian empire carried out repeated raids into the mountains, and the Gashdzii Kiidnazh drove those Byotrins who would become the Shagmodt under the yoke, some small clans of upland and desert Byotrish managed to appease the various regional powers joining in the slave trade of the mountain Byotrins and the plains Byotrins themselves, and taxing the various trade routes and faciliating their transport. They developed a notorious reputation as cruel, self-seeking traitors, but in the present age, they are the only Byotrin country that maintains its independence. The patchwork alliance of clans gradually became a regular assembly of clan leaders, who make binding rules for all the Ghechan tribes. No longer wealthy slavers, they live in abject poverty in the uplands, and deserts. ;;;;;;;;;;;;;x 
EVT50394NAME;The Tongue of the Savage?;;;;;;;;;;;;;x 
EVT50394DESC;The most remarkable feature of the Mjhm’an, that all visitors to Gofakidzia always notice, is their strange, soft language with a paucity of vowels. It is wondered how their language became so strange, and most have heretofore attributed it to a simpleness in their minds, or their general primitive state. Now, however, a linguist of ours has come up with a remarkable hypothesis. The landscape of Gofakidzia is dotted with rocky scree in large valleys that are continuously pelted with great amounts of rain. Consequently, rockslides, mudslides, and other dangers of alpine life are many. Their high pitched soft tongue, in fact, thinks our linguist, allows them to shout to each other across the vales without triggering rockslides. Likely those who spent more time in the uplands began speaking like this, and gradually the basic features of the language became this, with the memory of the reason or older tongues long lost.;;;;;;;;;;;;;x 
EVT50395NAME;The Byotrish;;;;;;;;;;;;;x 
EVT50395DESC;The Byotrish peoples are a racially unique cluster of cultures in southern Ishahfazh. Tall, strong, glabrous, with large and long legs, in the early part of the first millenia and before, they used to range across the great plains, carrying huge spears, and savaging lesser and weaker peoples, and feasting on manflesh. However, with the rise of Poumnia and the Gashdzii empire, their once immense extent of presence was gradually decreased, and they were captured, enslaved, and reduced to the Anuvo and the Shagmodt slave populations, while the Ghechans, living in the hinterland, remained independent but impoverished, and eventually adopted Vewugism. The visage of a Byotrin still inspires great fear in many, despite that they have been for thousands of years enslaved or impoverished, for their gargantuan bodies and smooth faces seem to evoke fears that originate somewhere in the autonomous nervous system. ;;;;;;;;;;;;;x 
EVT50396NAME;The Ghech;;;;;;;;;;;;;x 
EVT50396DESC;The Ghech are the old highland and steppe Byotrish, who did not suffer the complete subjugation of their people like the plains or hills Byotrish. As the empires of the smaller men grew, the Ghech became scavengers of their civilisations, endlessly attracted to the glistening jewels, baubles and jewelry, metal trade goods, and fine silks, which they could not make themselves. They sold their racial brothers into slavery, and managed to eke out an independent existence in the hinterland, applying themselves with now the Gashdzii, next the Poumnians. Today their society does not depend on maniuplating the the Byotrish slavetrade in the mountains, foothills and plains, but the archetypical Ghechan man is still a tall warrior with a large spear, dressed in a garish mix of clothes from many cultures, bedecked in shining piercings, braggadocious, with harsh eyes and a propensity for malicious violence. They live in small stone cities or tents out on the steppe, and largely eat meat from their herd animals and fruit from their orchards. ;;;;;;;;;;;;;x 
EVT50397NAME;The Shagmodt;;;;;;;;;;;;;x 
EVT50397DESC;The Shagmodt are those Byotrin who have been enslaved by the Gashdzii, or have largely lived enough time in their empire to have adopted a specific set of customs and language. They speak a garbled dialect of old Byotrish and plateau Gashdzii, and generally are worshipers of the Kadkohi pantheon, though some slave populations have turned to the Motkohnic faith to distinguish their beliefs from their masters. Shagmodt derisively and literally means ‘piss slave’, perhaps because the original byotrin captives were forced by the Gashdzii to do the most demeaning household tasks, such as cleaning the latrines or carrying out the gongs and bed pans. The plantation slavery in the Gashdzii world is generally organised on an estate basis in the private hands of great planters and aristocrats. It is Shagmodt labour in the Vimâzhfâk and Vodhmuimak that produce a great amount of Ishahzhi grain, fruits, and provender.;;;;;;;;;;;;;x 
EVT50398NAME;The Memoires of an Ambassador;;;;;;;;;;;;;x 
EVT50398DESC;It is always a great event when an ambassador from the Kovan imperial cultures returns, because quite frequently they publish a memoir of their time in the diplomatic service, and usually about the tortured and baroque web of alliances in the imperial courts of the south. Particularly, the southern habit of ‘male marriage’ of usually of prurient interest to our public, and the subtle blending of romance, politics, and sensuality, in the brisk southern air and fine palaces tend to make them thrilling reading. They also tend to increase popular, as well as academic, awareness of the habits and cultures of these countries. ;;;;;;;;;;;;;x
EVT50399NAME;$FROMCOUNTRY_ADJ$ Capital Returned!;;;;;;;;;;;;;x 
